uid,city_name,offense_code,offense_type,offense_group,offense_against,date_single,longitude,latitude,location_type,location_category,census_block
5290130,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-15T21:10:00Z,-87.70988,41.881829,gas station,retail,1.70318E+14
5290297,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-16T01:58:00Z,-87.732737,41.897077,residence,residence,1.70318E+14
5290544,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-16T14:35:00Z,-87.641527,41.748104,residence,residence,1.70317E+14
5290575,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-16T15:30:00Z,-87.674394,41.77931,other,other,1.70317E+14
5290697,Chicago,23D,theft from building,larceny/theft offenses,property,2018-11-16T18:30:00Z,-87.586115,41.757614,supermarket,retail,1.70318E+14
5290711,Chicago,290,destruction of property,destruction of property,property,2018-11-16T19:00:00Z,-87.66195,41.786105,residence,residence,1.70317E+14
5290728,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-16T19:30:00Z,-87.714356,41.946543,street,street,1.70312E+14
5290826,Chicago,35B,drug equipment violations,drug/narcotic offenses,society,2018-11-16T21:33:00Z,-87.639106,41.862891,street,street,1.70318E+14
5291088,Chicago,520,weapon law violations,weapon law violations,society,2018-11-17T04:31:00Z,-87.722512,41.928197,street,street,1.70312E+14
5291181,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-17T08:28:00Z,-87.757241,41.898574,street,street,1.70313E+14
5291225,Chicago,13B,simple assault,assault offenses,persons,2018-11-17T12:03:00Z,-87.652748,41.90924,supermarket,retail,1.70318E+14
5291253,Chicago,23D,theft from building,larceny/theft offenses,property,2018-11-17T13:50:00Z,-87.664775,41.755193,residence,residence,1.70317E+14
5291420,Chicago,23A,pocket-picking,larceny/theft offenses,property,2018-11-17T18:37:00Z,-87.624164,41.892097,other retail,retail,1.70311E+14
5291433,Chicago,23D,theft from building,larceny/theft offenses,property,2018-11-17T19:00:00Z,-87.680845,41.994246,residence,residence,1.7031E+14
5291654,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-18T02:00:00Z,-87.618432,41.794437,rapid transit,transportation,1.70314E+14
5291748,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-18T05:00:00Z,-87.604804,41.653154,street,street,1.70315E+14
5291938,Chicago,26C,impersonation,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-18T14:30:00Z,-87.682899,42.011799,residence,residence,1.7031E+14
5291976,Chicago,90Z,all other offenses,all other offenses,other,2018-11-18T16:00:00Z,-87.670975,41.805919,residence,residence,1.70316E+14
5291989,Chicago,13B,simple assault,assault offenses,persons,2018-11-18T16:30:00Z,-87.54432,41.731176,residence,residence,1.70318E+14
5291999,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-18T16:55:00Z,-87.62549,41.896134,street,street,1.70311E+14
5292042,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-18T18:15:00Z,-87.745918,41.911684,street,street,1.70313E+14
5292126,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-18T21:30:00Z,-87.683209,41.968697,street,street,1.7031E+14
5292215,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-19T00:00:00Z,-87.712411,41.924658,street,street,1.70312E+14
5292248,Chicago,23A,pocket-picking,larceny/theft offenses,property,2018-11-19T01:00:00Z,-87.657497,41.886667,other,other,1.70318E+14
5292421,Chicago,290,destruction of property,destruction of property,property,2018-11-19T09:00:00Z,-87.718893,41.899745,residence,residence,1.70312E+14
5292539,Chicago,23D,theft from building,larceny/theft offenses,property,2018-11-19T15:00:00Z,-87.657778,41.874264,office,commercial,1.70318E+14
5292589,Chicago,90Z,all other offenses,all other offenses,other,2018-11-19T16:43:00Z,-87.657651,41.807853,residence,residence,1.70316E+14
5292626,Chicago,13B,simple assault,assault offenses,persons,2018-11-19T17:52:00Z,-87.617317,41.831014,street,street,1.70318E+14
5292984,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-20T05:15:00Z,-87.56718,41.75898,residence,residence,1.70314E+14
5293034,Chicago,13B,simple assault,assault offenses,persons,2018-11-20T09:45:00Z,-87.714998,41.90639,residence,residence,1.70312E+14
5293195,Chicago,90J,trespass of real property,trespass of real property,society,2018-11-20T16:50:00Z,-87.673314,41.823136,other,other,1.70316E+14
5293436,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-20T23:00:00Z,-87.618606,41.846387,street,street,1.70318E+14
5293839,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-21T15:30:00Z,-87.682004,41.913315,street,street,1.70318E+14
5293844,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-21T15:35:00Z,-87.727386,41.851508,street,street,1.70318E+14
5293860,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-21T16:00:00Z,-87.626575,41.875679,hotel,hotel,1.70313E+14
5293867,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-21T16:03:00Z,-87.72139,41.891745,street,street,1.70312E+14
5293904,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-21T17:00:00Z,-87.684902,41.86663,restaurant,leisure,1.70313E+14
5293961,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-21T18:16:00Z,-87.621005,41.80119,residence,residence,1.70318E+14
5294032,Chicago,13B,simple assault,assault offenses,persons,2018-11-21T19:45:00Z,-87.770402,41.898955,residence,residence,1.70313E+14
5294216,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-22T00:00:00Z,-87.749234,41.897716,street,street,1.70313E+14
5294324,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-22T03:00:00Z,-87.705658,41.840864,street,street,1.70318E+14
5294441,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-22T08:50:00Z,-87.733607,41.861738,residence,residence,1.70313E+14
5294488,Chicago,13B,simple assault,assault offenses,persons,2018-11-22T12:26:00Z,-87.698318,41.994663,residence,residence,1.7031E+14
5294519,Chicago,22A,breaking/entering,burglary/breaking & entering,property,2018-11-22T14:00:00Z,-87.550915,41.751938,residence,residence,1.70315E+14
5294521,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-22T14:00:00Z,-87.66215,41.728528,street,street,1.70317E+14
5294542,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-22T15:00:00Z,-87.82038,41.946162,street,street,1.70312E+14
5294591,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-22T17:10:00Z,-87.753602,41.887091,vehicle parking,open space,1.70313E+14
5294758,Chicago,290,destruction of property,destruction of property,property,2018-11-23T00:00:00Z,-87.602848,41.800398,street,street,1.70314E+14
5294764,Chicago,13B,simple assault,assault offenses,persons,2018-11-23T00:10:00Z,-87.550395,41.747706,residence,residence,1.70315E+14
5295023,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-23T12:00:00Z,-87.701625,41.811009,street,street,1.70318E+14
5295070,Chicago,40A,prostitution,prostitution offenses,society,2018-11-23T14:26:00Z,-87.620794,41.694309,street,street,1.70315E+14
5295078,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-23T14:30:00Z,-87.686168,41.782102,residence,residence,1.70318E+14
5295162,Chicago,290,destruction of property,destruction of property,property,2018-11-23T17:00:00Z,-87.648499,41.698655,residence,residence,1.70318E+14
5295418,Chicago,90Z,all other offenses,all other offenses,other,2018-11-23T23:17:00Z,-87.705344,41.854957,street,street,1.70318E+14
5295446,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-24T00:00:00Z,-87.620595,41.784903,residence,residence,1.70314E+14
5295524,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-24T02:00:00Z,-87.65764,42.002597,street,street,1.7031E+14
5295585,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-24T03:30:00Z,-87.725024,41.948781,residence,residence,1.70312E+14
5295616,Chicago,290,destruction of property,destruction of property,property,2018-11-24T05:00:00Z,-87.665507,41.90884,street,street,1.70312E+14
5295725,Chicago,90J,trespass of real property,trespass of real property,society,2018-11-24T09:30:00Z,-87.659911,41.865194,residence,residence,1.70318E+14
5295997,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-24T21:00:00Z,-87.686551,41.97092,street,street,1.7031E+14
5296013,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-24T21:26:00Z,-87.724438,41.877102,street,street,1.70313E+14
5296095,Chicago,290,destruction of property,destruction of property,property,2018-11-24T23:26:00Z,-87.710586,41.867752,street,street,1.70318E+14
5296201,Chicago,26A,false pretenses,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-25T02:00:00Z,-87.604006,41.707251,street,street,1.70315E+14
5296419,Chicago,12A,personal robbery,robbery,property,2018-11-25T09:00:00Z,-87.644774,41.779296,bus,transportation,1.70317E+14
5296434,Chicago,12A,personal robbery,robbery,property,2018-11-25T10:00:00Z,-87.764251,41.910371,street,street,1.70313E+14
5296491,Chicago,90Z,all other offenses,all other offenses,other,2018-11-25T14:00:00Z,-87.791823,41.931663,residence,residence,1.70312E+14
5296810,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-11-26T02:30:00Z,-87.604954,41.788699,other,other,1.70318E+14
5296823,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-26T03:00:00Z,-87.688012,41.997761,street,street,1.7031E+14
5296830,Chicago,290,destruction of property,destruction of property,property,2018-11-26T03:00:00Z,-87.723073,41.834534,street,street,1.70318E+14
5297187,Chicago,13B,simple assault,assault offenses,persons,2018-11-26T21:20:00Z,-87.703134,41.987861,restaurant,leisure,1.7031E+14
5297213,Chicago,90Z,all other offenses,all other offenses,other,2018-11-26T22:00:00Z,-87.767753,41.923953,residence,residence,1.70312E+14
5297407,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-27T05:00:00Z,-87.6637,42.007086,residence,residence,1.7031E+14
5297504,Chicago,13B,simple assault,assault offenses,persons,2018-11-27T13:35:00Z,-87.684379,41.852972,residence,residence,1.70318E+14
5297632,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-27T17:00:00Z,-87.683665,41.780184,finance,commercial,1.70318E+14
5297709,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-27T19:00:00Z,-87.680211,41.89494,residence,residence,1.70312E+14
5298043,Chicago,13B,simple assault,assault offenses,persons,2018-11-28T05:47:00Z,-87.56979,41.766687,residence,residence,1.70314E+14
5298084,Chicago,13A,aggravated assault,assault offenses,persons,2018-11-28T09:30:00Z,-87.567294,41.726219,healthcare,healthcare,1.70315E+14
5298137,Chicago,250,counterfeiting/forgery,counterfeiting/forgery,property,2018-11-28T13:15:00Z,-87.637698,41.896543,gas station,retail,1.70311E+14
5298242,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-28T16:30:00Z,-87.612881,41.850657,other,other,1.70313E+14
5298538,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-29T00:00:00Z,-87.644863,41.932552,street,street,1.70311E+14
5298641,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-11-29T02:30:00Z,-87.741457,41.875969,street,street,1.70313E+14
5298751,Chicago,22B,non-breaking/entering,burglary/breaking & entering,property,2018-11-29T09:00:00Z,-87.659682,41.969421,restaurant,leisure,1.7031E+14
5298813,Chicago,13B,simple assault,assault offenses,persons,2018-11-29T13:15:00Z,-87.590506,41.656158,school,education,1.70315E+14
5299018,Chicago,23D,theft from building,larceny/theft offenses,property,2018-11-29T19:30:00Z,-87.682053,41.941806,residence,residence,1.70311E+14
5299092,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-29T21:30:00Z,-87.631439,41.794534,rapid transit,transportation,1.70318E+14
5299241,Chicago,90Z,all other offenses,all other offenses,other,2018-11-30T01:22:00Z,-87.568629,41.749316,healthcare,healthcare,1.70315E+14
5299253,Chicago,290,destruction of property,destruction of property,property,2018-11-30T01:48:00Z,-87.625377,41.779801,street,street,1.70318E+14
5299477,Chicago,13B,simple assault,assault offenses,persons,2018-11-30T12:48:00Z,-87.602622,41.746691,residence,residence,1.70314E+14
5299483,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-30T13:00:00Z,-87.554067,41.749476,residence,residence,1.70315E+14
5299498,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-30T13:40:00Z,-87.588796,41.736871,restaurant,leisure,1.70318E+14
5299511,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-11-30T14:00:00Z,-87.743918,41.881833,other,other,1.70313E+14
5299663,Chicago,520,weapon law violations,weapon law violations,society,2018-11-30T18:20:00Z,-87.644238,41.703262,street,street,1.70317E+14
5299728,Chicago,23H,other theft,larceny/theft offenses,property,2018-11-30T20:00:00Z,-87.709619,41.746559,street,street,1.70317E+14
5299786,Chicago,13B,simple assault,assault offenses,persons,2018-11-30T21:15:00Z,-87.576292,41.765756,convenience store,retail,1.70314E+14
5299843,Chicago,13B,simple assault,assault offenses,persons,2018-11-30T23:00:00Z,-87.711751,41.849868,residence,residence,1.70313E+14
5299845,Chicago,23D,theft from building,larceny/theft offenses,property,2018-11-30T23:00:00Z,-87.65748,41.998222,entertainment,leisure,1.7031E+14
5299897,Chicago,23H,other theft,larceny/theft offenses,property,2018-12-01T00:00:00Z,-87.688969,41.781004,street,street,1.70318E+14
5299950,Chicago,90Z,all other offenses,all other offenses,other,2018-12-01T01:08:00Z,-87.560838,41.759061,street,street,1.70314E+14
5300133,Chicago,13B,simple assault,assault offenses,persons,2018-12-01T06:20:00Z,-87.619798,41.752291,residence,residence,1.70317E+14
5300253,Chicago,13B,simple assault,assault offenses,persons,2018-12-01T12:15:00Z,-87.625629,41.85858,healthcare,healthcare,1.70313E+14
5300484,Chicago,13B,simple assault,assault offenses,persons,2018-12-01T19:39:00Z,-87.668213,41.793106,residence,residence,1.70317E+14
5300829,Chicago,90J,trespass of real property,trespass of real property,society,2018-12-02T05:30:00Z,-87.670455,41.92731,residence,residence,1.70311E+14
5300844,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-12-02T06:16:00Z,-87.718502,41.966524,street,street,1.70311E+14
5301045,Chicago,13B,simple assault,assault offenses,persons,2018-12-02T15:42:00Z,-87.615618,41.780111,street,street,1.70314E+14
5301077,Chicago,23D,theft from building,larceny/theft offenses,property,2018-12-02T17:00:00Z,-87.634664,41.909659,bar/club,leisure,1.70311E+14
5301469,Chicago,90Z,all other offenses,all other offenses,other,2018-12-03T03:58:00Z,-87.629285,41.750022,street,street,1.70318E+14
5301568,Chicago,290,destruction of property,destruction of property,property,2018-12-03T08:38:00Z,-87.651357,41.783292,street,street,1.70317E+14
5301591,Chicago,23D,theft from building,larceny/theft offenses,property,2018-12-03T10:45:00Z,-87.704634,41.813852,other,other,1.70316E+14
5301944,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-12-03T20:29:00Z,-87.537697,41.709099,residence,residence,1.70315E+14
5301976,Chicago,23D,theft from building,larceny/theft offenses,property,2018-12-03T21:15:00Z,-87.787662,41.952902,other,other,1.70312E+14
5302319,Chicago,23H,other theft,larceny/theft offenses,property,2018-12-04T11:00:00Z,-87.788906,41.786173,street,street,1.70316E+14
5302446,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-12-04T15:56:00Z,-87.717619,41.898103,residence,residence,1.70312E+14
5302586,Chicago,290,destruction of property,destruction of property,property,2018-12-04T19:00:00Z,-87.589038,41.797063,residence,residence,1.70314E+14
5302796,Chicago,90Z,all other offenses,all other offenses,other,2018-12-05T00:15:00Z,-87.649331,41.799721,street,street,1.70316E+14
5303013,Chicago,90J,trespass of real property,trespass of real property,society,2018-12-05T09:00:00Z,-87.710998,41.684103,residence,residence,1.70317E+14
5303416,Chicago,13B,simple assault,assault offenses,persons,2018-12-05T22:30:00Z,-87.623263,41.794678,restaurant,leisure,1.70314E+14
5303533,Chicago,250,counterfeiting/forgery,counterfeiting/forgery,property,2018-12-06T01:19:00Z,-87.647367,41.88195,supermarket,retail,1.70318E+14
5303730,Chicago,23H,other theft,larceny/theft offenses,property,2018-12-06T13:00:00Z,-87.601839,41.707519,school,education,1.70315E+14
